Alarm set: 0x7fffcaab7ee0
0.0625;529.098
Academic license - for non-commercial use only
0.1875;522.098
0.265625;519.097
0.34375;516.098
0.453125;514.098
0.546875;511.098
0.640625;510.097
0.703125;508.097
0.78125;507.098
0.890625;506.098
1;505.098
1.07812;504.098
1.15625;502.097
1.23438;501.097
1.3125;500.098
1.39062;499.097
1.48438;497.097
1.5625;495.097
1.64062;493.098
1.73438;491.097
1.79688;490.098
1.89062;489.098
1.95312;488.097
2.01562;487.098
2.10938;486.097
2.1875;485.096
2.26562;484.096
2.34375;483.096
2.40625;482.095
2.46875;480.096
2.54688;479.096
2.625;478.097
2.70312;477.096
2.78125;476.096
2.82812;475.096
2.90625;474.096
2.98438;473.096
3.0625;472.096
3.14062;471.096
3.21875;470.097
3.29688;469.096
3.35938;468.096
3.4375;467.096
3.48438;466.097
3.57812;465.097
3.64062;464.096
3.71875;463.097
3.78125;462.096
3.85938;461.095
3.92188;460.097
4;459.096
4.07812;458.096
4.14062;457.096
4.23438;456.096
4.3125;455.096
4.375;454.097
4.45312;453.096
4.67188;452.096
4.73438;451.095
4.78125;450.094
4.85938;449.094
4.90625;448.094
4.96875;447.093
5.04688;446.094
5.10938;445.094
5.32812;444.093
5.39062;443.094
5.46875;442.094
5.53125;441.094
5.60938;440.095
5.67188;439.095
5.73438;438.092
5.96875;437.092
6.21875;436.092
6.28125;435.092
6.51562;434.092
6.5625;433.092
6.625;432.093
6.6875;431.093
7.09375;430.092
7.15625;429.09
7.20312;428.091
7.625;427.089
9.48438;426.09
10.2812;425.088
11;424.088
11.5781;423.087
12.0781;422.087
14.4844;421.089
15.1562;420.088
23.4688;419.087
78.375;418.088
79.1875;417.086
82.5781;416.086
85.2188;415.085
86.0312;414.083
87.2656;413.084
144.344;413.083
203.375;412.082
262.156;412.081
348.781;412.081
412.081
