Alarm set: 0x7fffe56b6500
0.03125;447.1
Academic license - for non-commercial use only
4.57812;445.1
8.625;442.1
13.6406;441.1
18.2812;437.1
22.7812;435.1
27.3125;434.1
31.7812;433.1
36.0625;432.1
40.2344;427.1
44.2969;426.1
48.4688;425.1
52.6875;424.1
56.8281;423.1
60.9062;419.1
64.9219;418.1
69.375;417.1
73.5312;414.1
77.3438;413.1
81.8281;412.1
86.25;411.1
90.5;410.1
95.0938;409.1
99;408.1
102.891;407.1
106.766;406.099
110.891;405.099
115;404.099
122.734;403.099
134.297;402.1
143.859;401.1
147.688;400.1
159.734;399.1
167.672;398.1
176.344;397.099
180.391;396.099
184.047;395.099
187.672;394.1
191.391;393.1
195.156;392.099
198.641;391.1
207.328;390.1
215.625;389.1
222.688;388.1
230.422;387.099
234.016;386.099
243.625;385.099
247.016;384.099
255.359;383.099
Alarm fired: 0xe
timeout
