Alarm set: 0x7ffffb4e13e0
0.046875;550.098
Academic license - for non-commercial use only
2.3125;548.098
3.82812;544.097
5.875;538.098
7.35938;537.097
8.98438;533.097
10.625;529.098
12.2969;524.098
13.5938;520.098
15.8281;519.098
18.1562;517.098
19.7656;516.098
21.5469;515.098
23.5469;511.098
25.4844;510.098
27.1406;509.097
29.1719;507.097
31.0625;506.097
32.7812;504.097
34.4375;503.097
35.5469;502.097
37.8594;501.097
39.4375;500.096
41.0312;499.097
43.2969;497.097
45.1562;496.097
46.9375;495.097
48.6719;494.096
49.5469;493.096
51.125;492.097
53.1094;491.096
55.2812;490.096
57.25;488.097
59.375;487.097
61.4375;486.096
63.25;485.096
64.6719;484.097
66.5312;483.097
68.3594;482.097
70.0156;481.098
72;480.097
76.9688;479.097
79.0312;478.098
81.1875;477.098
88.9531;476.099
91.0625;475.098
96.3906;474.097
102.031;473.097
103.172;472.097
104.75;471.098
107.062;470.098
108.422;469.097
110.062;468.096
112.062;467.096
117.406;466.096
119.078;465.096
120.703;464.096
126.172;463.096
129.75;462.097
133.969;461.097
138.406;460.095
142.406;459.096
146.891;458.096
151.984;457.096
153.5;456.096
157.828;455.097
160.078;454.096
166.344;453.097
170.172;452.097
175.906;451.098
177.516;450.098
181.172;449.097
185.422;448.098
190.375;447.097
194.516;446.097
198.359;445.096
203.297;444.095
208.047;443.096
212.719;442.095
217.906;441.095
226.219;440.094
230.938;439.094
235.875;438.095
241.719;437.094
248.359;436.094
252.516;435.094
256.766;434.093
261.359;433.094
268.125;432.093
273.953;431.093
278.484;430.093
Alarm fired: 0xe
timeout
